source,buyer_id,company,country,products,category,posted_date,detail_url,notes,quality_tier,official_website,alt_websites,emails,phone,address,contact_person,social,scale_revenue,extra_notes
BeautyIstanbul_2026,FONTANACONTARINICOSMETICS,FONTANA CONTARINI COSMETICS,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://www.ferrarihub.it/,Beauty Istanbul 2026 exhibitor · Hall 8   8D 610,C,https://www.ferrarihub.it/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,FRAMESI,FRAMESI,Italy,PERSONAL CARE;PROFESSIONAL HAIR CARE;SKIN CARE,PERSONAL CARE,2026-05-07~09,www.framesi.it,Beauty Istanbul 2026 exhibitor · Hall 3   3E 735,A,www.framesi.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;PROFESSIONAL HAIR CARE;SKIN CARE"
BeautyIstanbul_2026,FULLCOSMETIC,FULL COSMETIC,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.fullcosmetics.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 700,C,www.fullcosmetics.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GVFSPA,G.V.F. S.P.A.,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.itelyhairfashion.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 800,C,www.itelyhairfashion.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GAMMAPIUSRL,GAMMA PIU' SRL,Italy,HAIR CARE MAKE UP & COLOR COSMETICS,HAIR CARE MAKE UP & COLOR COSMETICS,2026-05-07~09,www.gammapiu.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 410,C,www.gammapiu.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GIPICCOSCOSMETICS,GI PICCO'S COSMETICS,Italy,BEAUTY ACCESSORIES;BEAUTY SALON EQUIPMENT &,BEAUTY ACCESSORIES,2026-05-07~09,www.gipiccos.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 705,B,www.gipiccos.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES;BEAUTY SALON EQUIPMENT &"
BeautyIstanbul_2026,GIMAPSRL,GIMAP SRL,Italy,FURNITURE;HAIR SALON EQUIPMENT & FURNITURE HAIR CARE;PROFESSIONAL HAIR CARE,FURNITURE,2026-05-07~09,www.gimap.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 840,A,www.gimap.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;HAIR SALON EQUIPMENT & FURNITURE HAIR CARE;PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GIOMATSRL,GIOMAT SRL,Italy,SKIN CARE;PERSONAL CARE;PROFESSIONAL BEAUTY,SKIN CARE,2026-05-07~09,www.giomat.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 710,A,www.giomat.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;PROFESSIONAL BEAUTY"
BeautyIstanbul_2026,GLAMSRLDIAMARICOSMETICISICILIA,GLAM S.R.L. (DIAMARI COSMETICI SICILIA),Italy,PRODUCTS PRIVATE LABEL & CONTRACT,PRODUCTS PRIVATE LABEL & CONTRACT,2026-05-07~09,https://www.diamari.it,Beauty Istanbul 2026 exhibitor · Hall 3   3F 440,A,https://www.diamari.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS PRIVATE LABEL & CONTRACT"
BeautyIstanbul_2026,HARMONYPROGRESS,HARMONY PROGRESS,Italy,MANUFACTURING;PROFESSIONAL BEAUTY BEAUTY ACCESSORIES;HAIR SALON EQUIPMENT &,MANUFACTURING,2026-05-07~09,www.harmonyprogress.it,Beauty Istanbul 2026 exhibitor · Hall 3   3E 510,A,www.harmonyprogress.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MANUFACTURING;PROFESSIONAL BEAUTY BEAUTY ACCESSORIES;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,HENBORSRL,HENBOR S.R.L,Italy,FURNITURE;BEAUTY SALON EQUIPMENT & FURNITURE PROFESSIONAL HAIR CARE,FURNITURE,2026-05-07~09,www.henbor.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 705,B,www.henbor.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;BEAUTY SALON EQUIPMENT & FURNITURE PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,HINTEGRALCHEMSRL,HINTEGRAL CHEM S.R.L.,Italy,NATURAL & ORGANIC;HAIR CARE;BABY CARE;PRIVATE,NATURAL & ORGANIC,2026-05-07~09,www.hintegralchem.com,Beauty Istanbul 2026 exhibitor · Hall 8   8E 710,A,www.hintegralchem.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NATURAL & ORGANIC;HAIR CARE;BABY CARE;PRIVATE"
BeautyIstanbul_2026,HOCSRLUNIPERSONALE,HOC SRL UNIPERSONALE,Italy,LABEL & CONTRACT MANUFACTURING PROFESSIONAL BEAUTY PRODUCTS;PERSONAL,LABEL & CONTRACT MANUFACTURING PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,www.herbalab.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 535,A,www.herbalab.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: LABEL & CONTRACT MANUFACTURING PROFESSIONAL BEAUTY PRODUCTS;PERSONAL"
BeautyIstanbul_2026,HOLIDAYDEPILATORISRL,HOLIDAY DEPILATORI SRL,Italy,CARE;BEAUTY SALON EQUIPMENT & FURNITURE PROFESSIONAL HAIR CARE,CARE,2026-05-07~09,www.holidaydepilatori.net,Beauty Istanbul 2026 exhibitor · Hall 8   8E 620,B,www.holidaydepilatori.net,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;BEAUTY SALON EQUIPMENT & FURNITURE PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,HSACOSMETICS,HSA COSMETICS,Italy,PROFESSIONAL HAIR CARE;INGREDIENTS & RAW,PROFESSIONAL HAIR CARE,2026-05-07~09,www.hsacosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 640,B,www.hsacosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;INGREDIENTS & RAW"
BeautyIstanbul_2026,HUWELL,HUWELL,Italy,MATERIALS MAKE UP & COLOR COSMETICS;SKIN CARE;PERSONAL,MATERIALS MAKE UP & COLOR COSMETICS,2026-05-07~09,www.huwell.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 520,A,www.huwell.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MATERIALS MAKE UP & COLOR COSMETICS;SKIN CARE;PERSONAL"
BeautyIstanbul_2026,ICCITALY,ICC ITALY,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.icc-italy.com,Beauty Istanbul 2026 exhibitor · Hall 8   8D 445,C,www.icc-italy.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,INALMESRL,INALME S.R.L.,Italy,CARE; SKIN CARE PROFESSIONAL HAIR CARE,CARE,2026-05-07~09,https://www.inalme.it,Beauty Istanbul 2026 exhibitor · Hall 3   3E 810,B,https://www.inalme.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE; SKIN CARE PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,INDUSTRIEPAGODASRL,INDUSTRIE PAGODA SRL,Italy,SKIN CARE;PHARMACEUTICALS & OTC PRODUCTS,SKIN CARE,2026-05-07~09,www.industriepagoda.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 510,B,www.industriepagoda.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PHARMACEUTICALS & OTC PRODUCTS"
BeautyIstanbul_2026,INTEGREE,INTEGREE,Italy,PERSONAL CARE;SKIN CARE;PROFESSIONAL BEAUTY,PERSONAL CARE,2026-05-07~09,www.integree.com,Beauty Istanbul 2026 exhibitor · Hall 8   8D 635,A,www.integree.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;SKIN CARE;PROFESSIONAL BEAUTY"
BeautyIstanbul_2026,ITA318SRL,ITA 318 SRL,Italy,PRODUCTS SKIN CARE;PERSONAL CARE,PRODUCTS SKIN CARE,2026-05-07~09,www.ita318.it,Beauty Istanbul 2026 exhibitor · Hall 3   3E 740,B,www.ita318.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,ITASRL,ITA SRL,Italy,MAKE UP & COLOR COSMETICS,MAKE UP & COLOR COSMETICS,2026-05-07~09,www.phytobios.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 715,C,www.phytobios.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,ITALCOSMETICISRL,ITALCOSMETICI S.R.L,Italy,HAIR CARE,HAIR CARE,2026-05-07~09,www.italcosmetici.com,Beauty Istanbul 2026 exhibitor · Hall 8   8D 605,C,www.italcosmetici.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE"
BeautyIstanbul_2026,ITALIANTRADEAGENCY,ITALIAN TRADE AGENCY,Italy,PROFESSIONAL BEAUTY PRODUCTS;BEAUTY SALON,PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,www.ice.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 805,B,www.ice.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL BEAUTY PRODUCTS;BEAUTY SALON"
BeautyIstanbul_2026,ITALWAX,ITALWAX,Italy,EQUIPMENT & FURNITURE;SKIN CARE PERSONAL CARE;BABY CARE,EQUIPMENT & FURNITURE,2026-05-07~09,www.italwax.com,Beauty Istanbul 2026 exhibitor · Hall 8   8E 420,A,www.italwax.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE;SKIN CARE PERSONAL CARE;BABY CARE"
BeautyIstanbul_2026,JACKLONSAS,JACKLON S.A.S.,Italy,PROFESSIONAL HAIR CARE;NATURAL & ORGANIC,PROFESSIONAL HAIR CARE,2026-05-07~09,www.jacklon.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 600,B,www.jacklon.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;NATURAL & ORGANIC"
BeautyIstanbul_2026,KLABKEMON,K.LAB-KEMON,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.kemon.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 450,C,www.kemon.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,KAARALSRL,KAARAL SRL,Italy,PROFESSIONAL HAIR CARE;HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.kaaral.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 815,B,www.kaaral.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR CARE"
BeautyIstanbul_2026,KALTORINO,KALŌ TORINO,Italy,PROFESSIONAL HAIR CARE;PERSONAL CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.kalo-torino.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 630,B,www.kalo-torino.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE"
BeautyIstanbul_2026,KLERALSYSTEMSRL,KLERAL SYSTEM SRL,Italy,PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &,PROFESSIONAL HAIR CARE,2026-05-07~09,www.kleral.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 810,B,www.kleral.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,KMAXINTERNATIONALSRL,KMAX INTERNATIONAL SRL,Italy,FURNITURE;HAIR CARE PERFUMERY,FURNITURE,2026-05-07~09,www.kmaxinternational.com,Beauty Istanbul 2026 exhibitor · Hall 8   8D 625,B,www.kmaxinternational.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;HAIR CARE PERFUMERY"
BeautyIstanbul_2026,LRFLAVOURSFRAGANCESINDUSTRIESS,L.R. FLAVOURS & FRAGANCES INDUSTRIES S.P.A.,Italy,PERFUMERY;SKIN CARE,PERFUMERY,2026-05-07~09,www.lrindustries.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 620,B,www.lrindustries.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;SKIN CARE"
BeautyIstanbul_2026,LABORATORIPLANTS,LABORATORI PLANTS,Italy,PERSONAL CARE;HOME CARE & CLEANING PRODUCTS,PERSONAL CARE,2026-05-07~09,www.laboratoriplants.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 830,B,www.laboratoriplants.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,LAWERSPA,LAWER S.P.A,Italy,DERMOCOSMETICS;PRIVATE LABEL & CONTRACT,DERMOCOSMETICS,2026-05-07~09,www.lawer.com,Beauty Istanbul 2026 exhibitor · Hall 5   5C 230,A,www.lawer.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: DERMOCOSMETICS;PRIVATE LABEL & CONTRACT"
BeautyIstanbul_2026,LICKSONSRL,LICKSON S.R.L.,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://www.lickson.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 840,C,https://www.lickson.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,MARFARMASRL,MAR-FARMA SRL,Italy,PERSONAL CARE;MAKE UP & COLOR COSMETICS,PERSONAL CARE,2026-05-07~09,www.mar-farma.it,Beauty Istanbul 2026 exhibitor · Hall 8   8E 520,B,www.mar-farma.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,MARSINAENGINEERING,MARSINA ENGINEERING,Italy,BEAUTY ACCESSORIES;PERSONAL CARE,BEAUTY ACCESSORIES,2026-05-07~09,www.marsina.com,Beauty Istanbul 2026 exhibitor · Hall 5   5D 220,B,www.marsina.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES;PERSONAL CARE"
BeautyIstanbul_2026,MDDDIMADDALENOMASSIMILIANO,MDD DI MADDALENO MASSIMILIANO,Italy,PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &,PROFESSIONAL HAIR CARE,2026-05-07~09,www.mistermitt.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 430,B,www.mistermitt.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,MELCAPSRL,MELCAP SRL,Italy,FURNITURE;BEAUTY ACCESSORIES MAKE UP & COLOR COSMETICS;NAIL CARE;BEAUTY,FURNITURE,2026-05-07~09,www.melcapsrl.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 720,A,www.melcapsrl.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;BEAUTY ACCESSORIES MAKE UP & COLOR COSMETICS;NAIL CARE;BEAUTY"
BeautyIstanbul_2026,MIACOSMETICSSRL,MIA COSMETICS S.R.L.,Italy,ACCESSORIES MAKE UP & COLOR COSMETICS,ACCESSORIES MAKE UP & COLOR COSMETICS,2026-05-07~09,www.miacosmetics.it,Beauty Istanbul 2026 exhibitor · Hall 8   8E 540,C,www.miacosmetics.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: ACCESSORIES MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,NEWCHARMECOSMETICSSRL,NEW CHARME COSMETICS SRL,Italy,PROFESSIONAL HAIR CARE;PERSONAL CARE;HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.nccsrl.eu,Beauty Istanbul 2026 exhibitor · Hall 8   8D 545,A,www.nccsrl.eu,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE;HAIR CARE"
BeautyIstanbul_2026,NEWCOSMETICSSRL,NEW COSMETICS SRL,Italy,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,www.newcosmetics.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 615,B,www.newcosmetics.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,OMASTECNOSISTEMISPA,OMAS TECNOSISTEMI SPA,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.omastecnosistemi.it,Beauty Istanbul 2026 exhibitor · Hall 5   5C 110,C,www.omastecnosistemi.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,OYSTERCOSMETICS,OYSTER COSMETICS,Italy,HOME CARE & CLEANING PRODUCTS;PERSONAL CARE,HOME CARE & CLEANING PRODUCTS,2026-05-07~09,www.oystercosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 805,B,www.oystercosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING PRODUCTS;PERSONAL CARE"
BeautyIstanbul_2026,PAGANOSRL,PAGANO SRL,Italy,NATURAL & ORGANIC;SKIN CARE;PERSONAL CARE,NATURAL & ORGANIC,2026-05-07~09,www.paganosrl.com,Beauty Istanbul 2026 exhibitor · Hall 8   8E 415,A,www.paganosrl.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NATURAL & ORGANIC;SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,PDTCOSMETICISRL,PDT COSMETICI SRL,Italy,BEAUTY ACCESSORIES; PROFESSIONAL HAIR CARE; HAIR,BEAUTY ACCESSORIES,2026-05-07~09,http://www.pdtcosmetici.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 855,A,http://www.pdtcosmetici.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES; PROFESSIONAL HAIR CARE; HAIR"
BeautyIstanbul_2026,PENNELLIFICIOPANDOLFOSRL,PENNELLIFICIO PANDOLFO S.R.L.,Italy,SALON EQUIPMENT & FURNITURE PROFESSIONAL BEAUTY PRODUCTS;PERSONAL,SALON EQUIPMENT & FURNITURE PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,https://www.pennellificiopandolfo.it,Beauty Istanbul 2026 exhibitor · Hall 3   3F 435,B,https://www.pennellificiopandolfo.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SALON EQUIPMENT & FURNITURE PROFESSIONAL BEAUTY PRODUCTS;PERSONAL"
BeautyIstanbul_2026,PROCOSMETNAPURAMTJSRL,PROCOSMET NAPURA MTJ SRL,Italy,CARE;NATURAL & ORGANIC;SKIN CARE PROFESSIONAL HAIR CARE;NATURAL & ORGANIC,CARE,2026-05-07~09,www.procosmet.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 725,A,www.procosmet.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;NATURAL & ORGANIC;SKIN CARE PROFESSIONAL HAIR CARE;NATURAL & ORGANIC"
BeautyIstanbul_2026,PROFESSIONALBYFAMA,PROFESSIONAL BY FAMA,Italy,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.professionalbyfama.com,Beauty Istanbul 2026 exhibitor · Hall 3   3D 835,C,www.professionalbyfama.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,PUNTIDIVISTASRL,PUNTI DI VISTA SRL,Italy,PROFESSIONAL HAIR CARE;HAIR CARE;HAIR SALON,PROFESSIONAL HAIR CARE,2026-05-07~09,www.puntidivista.it,Beauty Istanbul 2026 exhibitor · Hall 3   3E 540,A,www.puntidivista.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR CARE;HAIR SALON"
BeautyIstanbul_2026,PUROSRL,PURO' SRL,Italy,EQUIPMENT & FURNITURE;BEAUTY SALON EQUIPMENT BEAUTY SALON EQUIPMENT & FURNITURE,EQUIPMENT & FURNITURE,2026-05-07~09,www.puroevolution.com,Beauty Istanbul 2026 exhibitor · Hall 3   3E 520,B,www.puroevolution.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE;BEAUTY SALON EQUIPMENT BEAUTY SALON EQUIPMENT & FURNITURE"
BeautyIstanbul_2026,REDMORINGASRL,REDMORINGA S.R.L,Italy,CARE;SKIN CARE;NATURAL & ORGANIC PROFESSIONAL HAIR CARE;PERSONAL CARE,CARE,2026-05-07~09,www.redmoringa.it,Beauty Istanbul 2026 exhibitor · Hall 8   8D 500,A,www.redmoringa.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;SKIN CARE;NATURAL & ORGANIC PROFESSIONAL HAIR CARE;PERSONAL CARE"
BeautyIstanbul_2026,RENEEBLANCHESRL,RENEE BLANCHE SRL,Italy,HAIR CARE;MAKE UP & COLOR COSMETICS;PERSONAL,HAIR CARE,2026-05-07~09,www.reneeblanche.it,Beauty Istanbul 2026 exhibitor · Hall 3   3D 850,A,www.reneeblanche.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;MAKE UP & COLOR COSMETICS;PERSONAL"
BeautyIstanbul_2026,RETINOLCOMPLEX,RETINOL COMPLEX,Italy,CARE;PERFUMERY;SKIN CARE PROFESSIONAL HAIR CARE,CARE,2026-05-07~09,www.retinolcomplex.it,Beauty Istanbul 2026 exhibitor · Hall 8   8E 610,A,www.retinolcomplex.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;PERFUMERY;SKIN CARE PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,RGCONFEZIONAMENTOSrl,RG CONFEZIONAMENTO Srl,Italy,NAIL CARE,NAIL CARE,2026-05-07~09,www.rgcosmetic.com,Beauty Istanbul 2026 exhibitor · Hall 3 3E 745,C,www.rgcosmetic.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,ROBYNAILSSRL,ROBYNAILS SRL,Italy,PERSONAL CARE;PERFUMERY,PERSONAL CARE,2026-05-07~09,www.robynails.eu,Beauty Istanbul 2026 exhibitor · Hall 3 3D 735,B,www.robynails.eu,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;PERFUMERY"
BeautyIstanbul_2026,RUDYPROFUMISRL,RUDY PROFUMI SRL,Italy,PROFESSIONAL HAIR CARE;PERSONAL CARE;SKIN CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.rudyprofumi.com,Beauty Istanbul 2026 exhibitor · Hall 8 8D 540,A,www.rudyprofumi.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,SRCSRL,S.R.C. SRL,Italy,PERSONAL CARE;BABY CARE;HOME CARE & CLEANING,PERSONAL CARE,2026-05-07~09,www.srcitaly.it,Beauty Istanbul 2026 exhibitor · Hall 3 3D 430,A,www.srcitaly.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;BABY CARE;HOME CARE & CLEANING"
BeautyIstanbul_2026,SANNYSRL,SANNY SRL,Italy,PRODUCTS;PROFESSIONAL HAIR CARE,PRODUCTS,2026-05-07~09,www.sannysrl.it,Beauty Istanbul 2026 exhibitor · Hall 8 8E 720,B,www.sannysrl.it,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS;PROFESSIONAL HAIR CARE"
